,Exclusion Code,D,G,Galaxy ID,m-M,err,D (Mpc),Method,REFCODE,SN ID,redshift (z),Hubble const.,Adopted LMC modulus,Date (Yr. - 1980),Notes
305046,,254837,140343,ESO 531- G 022,33.89,,60.1,Tully-Fisher,2000BSAO...50....5K,,,,,20,
305247,,254997,140431,UGC 11792,34.55,,81.1,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
305248,,254998,140431,UGC 11792,34.56,,81.5,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
305249,,254999,140431,UGC 11792,34.56,,81.6,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
305265,,255016,140443,NGC 7107,30.21,,11.0,Tully-Fisher,1985A&AS...59...43B,,,103.0,,5,Diameter
305357,R,255093,140489,ESO 236- G 037,33.65,,53.7,Tully-Fisher,2005Ap&SS.298..577R,,,,,25,B
305363,R,255099,140489,ESO 236- G 037,34.25,,70.8,Tully-Fisher,2005Ap&SS.298..577R,,,,,25,I
305490,,255212,140552,FGC 2339,33.17,,43.1,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
305491,,255213,140552,FGC 2339,33.19,,43.4,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
305492,,255214,140552,FGC 2339,33.19,,43.4,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
305493,,255215,140552,FGC 2339,33.26,,45.0,Tully-Fisher,2000BSAO...50....5K,,,,,20,
305858,R,255508,140710,NGC 7124,33.68,,54.5,Tully-Fisher,2005Ap&SS.298..577R,,,,,25,B
305864,R,255514,140710,NGC 7124,33.85,,58.9,Tully-Fisher,2005Ap&SS.298..577R,,,,,25,I
305881,,255529,140715,NGC 7137,31.72,,22.1,Tully-Fisher,1985A&AS...59...43B,,,103.0,,5,B
305882,,255530,140715,NGC 7137,31.93,,24.3,Tully-Fisher,1985A&AS...59...43B,,,103.0,,5,Mean of B mag and Diameter TF relation
305884,,255532,140715,NGC 7137,32.35,,29.5,Tully-Fisher,1985A&AS...59...43B,,,103.0,,5,Diameter
306155,,255751,140854,UGC 11833,35.48,,125.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
306156,,255752,140854,UGC 11833,35.48,,125.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
306157,,255753,140854,UGC 11833,35.49,,125.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
306188,,255777,140871,UGC 11832,35.06,,103.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
306189,,255778,140871,UGC 11832,35.07,,103.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
306190,,255779,140871,UGC 11832,35.08,,104.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
306191,,255780,140871,UGC 11832,35.11,,105.0,Tully-Fisher,2000BSAO...50....5K,,,,,20,
306336,,255890,140921,UGC 11838,33.42,,48.3,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
306337,,255891,140921,UGC 11838,33.43,,48.5,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
306338,,255892,140921,UGC 11838,33.43,,48.5,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
306340,,255894,140921,UGC 11838,33.5,,50.1,Tully-Fisher,2000BSAO...50....5K,,,,,20,
306372,,255926,140927,FGC 2349,35.59,,131.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
306373,,255927,140927,FGC 2349,35.6,,132.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
306374,,255928,140927,FGC 2349,35.6,,132.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
306376,,255930,140927,FGC 2349,35.61,,133.0,Tully-Fisher,2000BSAO...50....5K,,,,,20,
306377,,255931,140928,UGC 11841,34.28,,71.9,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
306378,,255932,140928,UGC 11841,34.3,,72.5,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
306379,,255933,140928,UGC 11841,34.32,,73.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
306385,,255939,140930,MCG -02-55-006,34.94,,97.2,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
306386,,255940,140930,MCG -02-55-006,34.95,,97.7,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
306387,,255941,140930,MCG -02-55-006,34.96,,98.2,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
306390,,255944,140932,ESO 288- G 015,34.88,,94.5,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
306391,,255945,140932,ESO 288- G 015,34.89,,95.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
306392,,255946,140932,ESO 288- G 015,34.91,,96.1,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
306393,,255947,140932,ESO 288- G 015,34.93,,97.0,Tully-Fisher,2000BSAO...50....5K,,,,,20,
306555,,256084,140992,IC 5140,33.64,,53.4,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
306556,,256085,140992,IC 5140,33.65,,53.8,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
306557,,256086,140992,IC 5140,33.68,,54.3,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
306558,,256087,140992,IC 5140,33.73,,55.7,Tully-Fisher,2000BSAO...50....5K,,,,,20,
306636,,256148,141022,NGC 7156,31.5,,20.0,Tully-Fisher,1984A&AS...56..381B,,,103.0,,4,Diameter
306816,,256276,141083,ESO 189- G 012,35.35,,118.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
306817,,256277,141083,ESO 189- G 012,35.36,,118.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
306818,,256278,141083,ESO 189- G 012,35.38,,119.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
306819,,256279,141083,ESO 189- G 012,35.39,,120.0,Tully-Fisher,2000BSAO...50....5K,,,,,20,
307047,R,256451,141149,ESO 404- G 012,33.17,,43.1,Tully-Fisher,2005Ap&SS.298..577R,,,,,25,I
307048,R,256452,141149,ESO 404- G 012,33.41,,48.1,Tully-Fisher,2005Ap&SS.298..577R,,,,,25,B
307110,,256499,141182,ESO 344- G 002,34.9,,95.5,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
307111,,256500,141182,ESO 344- G 002,34.92,,96.2,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
307112,,256501,141182,ESO 344- G 002,34.93,,97.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
307113,,256502,141182,ESO 344- G 002,34.96,,98.1,Tully-Fisher,2000BSAO...50....5K,,,,,20,
307120,,256509,141185,UGC 11862,34.18,,68.4,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
307121,,256510,141185,UGC 11862,34.18,,68.7,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
307122,,256511,141185,UGC 11862,34.19,,68.8,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
307143,,256528,141197,ESO 532- G 005,35.06,,103.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
307144,,256529,141197,ESO 532- G 005,35.07,,103.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
307145,,256530,141197,ESO 532- G 005,35.1,,105.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
307161,,256546,141208,UGC 11859,33.55,,51.4,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
307162,,256547,141208,UGC 11859,33.59,,52.1,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
307163,,256548,141208,UGC 11859,33.6,,52.4,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
307164,,256549,141208,UGC 11859,33.78,,57.1,Tully-Fisher,2000BSAO...50....5K,,,,,20,
307324,,256681,141273,FGC 2356,35.27,,113.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
307325,,256682,141273,FGC 2356,35.28,,114.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
307326,,256683,141273,FGC 2356,35.31,,115.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
307327,,256684,141273,FGC 2356,35.43,,122.0,Tully-Fisher,2000BSAO...50....5K,,,,,20,
307424,,256748,141309,IC 1417,34.4,,75.9,Tully-Fisher,1984A&AS...56..381B,,,103.0,,4,Diameter
307482,,256801,141331,NGC 7177,31.54,,20.3,Tully-Fisher,2002ApJ...565..681R,,,,,22,B
307564,,256862,141352,NGC 7171,32.01,,25.2,Tully-Fisher,1984A&AS...56..381B,,,103.0,,4,Diameter
307565,,256863,141352,NGC 7171,32.04,,25.6,Tully-Fisher,1985A&A...153..125G,,,90.0,,5,B
307567,,256865,141352,NGC 7171,32.21,,27.7,Tully-Fisher,1984A&AS...56..381B,,,103.0,,4,Mean of B mag and Diameter TF relation
307568,,256866,141352,NGC 7171,32.32,,29.1,Tully-Fisher,1984A&AS...56..381B,,,103.0,,4,B
307603,,256901,141362,ESO 404- G 018,32.34,,29.4,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
307604,,256902,141362,ESO 404- G 018,32.36,,29.6,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
307605,,256903,141362,ESO 404- G 018,32.36,,29.7,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
307608,,256906,141362,ESO 404- G 018,32.56,,32.5,Tully-Fisher,2000BSAO...50....5K,,,,,20,
307651,,256945,141381,FGC 2357,34.3,,72.3,Tully-Fisher,2000BSAO...50....5K,,,,,20,
307652,,256946,141381,FGC 2357,34.48,,78.8,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
307653,,256947,141381,FGC 2357,34.49,,79.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
307654,,256948,141381,FGC 2357,34.5,,79.3,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
307794,,257058,141422,NGC 7176,32.48,,31.3,Comp. Secondary: Tully-Fisher,2001ApJ...553...47F,,,71.0,,21,"GClstr HDCE 1175 BCG 1 of 1, 75 gxys"
307858,,257120,141441,UGC 11876,34.59,,82.8,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
307859,,257121,141441,UGC 11876,34.62,,84.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
307860,,257122,141441,UGC 11876,34.63,,84.5,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
307861,,257123,141441,UGC 11876,34.69,,86.7,Tully-Fisher,2000BSAO...50....5K,,,,,20,
307898,,257156,141451,NGC 7184,32.89,,37.8,Tully-Fisher,1985A&A...153..125G,,,90.0,,5,B
307913,R,257171,141453,IC 5152,27.1,,2.63,Tully-Fisher,2006sf2a.conf..365V,,,,,26,LEDA [April 2006]
307914,,257172,141453,IC 5152,27.37,,2.98,Tully-Fisher,1984A&AS...56..381B,,,103.0,,4,B
307915,,257173,141453,IC 5152,27.37,,2.98,Tully-Fisher,1984A&AS...56..381B,,,103.0,,4,Mean of B mag and Diameter TF relation
307916,,257174,141453,IC 5152,27.38,,2.99,Tully-Fisher,1984A&AS...56..381B,,,103.0,,4,Diameter
307976,,257232,141474,HDCE 1175,32.48,,31.3,Tully-Fisher,2001ApJ...553...47F,,,71.0,,21,"GClstr HDCE 1175, 75 gxys"
308068,R,257308,141503,ESO 404- G 027,32.89,,37.8,Tully-Fisher,2005Ap&SS.298..577R,,,,,25,B
308069,R,257309,141503,ESO 404- G 027,32.9,,38.0,Tully-Fisher,2005Ap&SS.298..577R,,,,,25,I
308112,,257343,141523,UGC 11893,35.11,,105.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
308113,,257344,141523,UGC 11893,35.12,,106.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
308114,,257345,141523,UGC 11893,35.12,,106.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
308117,,257348,141523,UGC 11893,35.24,,112.0,Tully-Fisher,2000BSAO...50....5K,,,,,20,
308207,,257427,141564,ESO 075- G 053,34.39,,75.6,Tully-Fisher,2000BSAO...50....5K,,,,,20,
308208,,257428,141564,ESO 075- G 053,34.44,,77.1,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
308209,,257429,141564,ESO 075- G 053,34.44,,77.4,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
308210,,257430,141564,ESO 075- G 053,34.47,,78.2,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
308247,,257460,141576,ESO 146- G 006,33.47,,49.5,Tully-Fisher,2000BSAO...50....5K,,,,,20,
308250,,257463,141576,ESO 146- G 006,33.78,,57.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
308251,,257464,141576,ESO 146- G 006,33.81,,57.7,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
308252,,257465,141576,ESO 146- G 006,33.82,,58.1,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
308256,,257469,141579,FGCE 1693,33.35,,46.8,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
308257,,257470,141579,FGCE 1693,33.37,,47.1,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
308258,,257471,141579,FGCE 1693,33.39,,47.7,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
308259,,257472,141579,FGCE 1693,33.4,,47.8,Tully-Fisher,2000BSAO...50....5K,,,,,20,
308344,,257545,141618,FGC 2364,35.23,,111.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
308345,,257546,141618,FGC 2364,35.25,,112.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
308346,,257547,141618,FGC 2364,35.27,,113.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
308347,,257548,141618,FGC 2364,35.33,,116.0,Tully-Fisher,2000BSAO...50....5K,,,,,20,
308393,R,257591,141637,NGC 7191,32.69,,34.5,Tully-Fisher,2005Ap&SS.298..577R,,,,,25,I
308402,R,257600,141637,NGC 7191,33.0,,39.9,Tully-Fisher,2005Ap&SS.298..577R,,,,,25,B
308511,,257694,141693,NGC 7217,31.32,,18.4,Tully-Fisher,2002ApJ...565..681R,,,,,22,B
308520,,257703,141698,FGC 2367,34.22,,69.8,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
308521,,257704,141698,FGC 2367,34.23,,70.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
308522,,257705,141698,FGC 2367,34.23,,70.1,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
308523,,257706,141698,FGC 2367,34.52,,80.2,Tully-Fisher,2000BSAO...50....5K,,,,,20,
308527,,257710,141702,FGC 2366,33.1,,41.6,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
308528,,257711,141702,FGC 2366,33.11,,41.9,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
308529,,257712,141702,FGC 2366,33.11,,41.9,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
308530,,257713,141702,FGC 2366,33.19,,43.5,Tully-Fisher,2000BSAO...50....5K,,,,,20,
308549,R,257730,141712,ESO 404- G 031,33.53,,50.8,Tully-Fisher,2005Ap&SS.298..577R,,,,,25,B
308551,R,257732,141712,ESO 404- G 031,33.54,,51.1,Tully-Fisher,2005Ap&SS.298..577R,,,,,25,I
308604,,257773,141730,NGC 7205,30.96,,15.6,Tully-Fisher,2002ApJ...565..681R,,,,,22,B
308624,R,257793,141730,NGC 7205,31.85,,23.4,Tully-Fisher,2006sf2a.conf..365V,,,,,26,LEDA [April 2006]
308792,,257930,141803,NGC 7218,31.45,,19.5,Tully-Fisher,1985A&A...153..125G,,,90.0,,5,B
308894,,258017,141836,FGC 2370,34.89,,95.3,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
308895,,258018,141836,FGC 2370,34.91,,96.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
308896,,258019,141836,FGC 2370,34.92,,96.6,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
308897,,258020,141836,FGC 2370,34.97,,98.6,Tully-Fisher,2000BSAO...50....5K,,,,,20,
308973,,258072,141860,UGC 11941,35.25,,112.0,Tully-Fisher,2000BSAO...50....5K,,,,,20,
308975,,258074,141860,UGC 11941,35.28,,114.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
308976,,258075,141860,UGC 11941,35.3,,115.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
308977,,258076,141860,UGC 11941,35.3,,115.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
308997,,258095,141868,FGC 2371,35.13,,106.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
308998,,258096,141868,FGC 2371,35.14,,107.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
308999,,258097,141868,FGC 2371,35.16,,108.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
309000,,258098,141868,FGC 2371,35.19,,109.0,Tully-Fisher,2000BSAO...50....5K,,,,,20,
309146,,258214,141926,FGC 2373,34.45,,77.7,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
309147,,258215,141926,FGC 2373,34.46,,77.9,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
309148,,258216,141926,FGC 2373,34.47,,78.2,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
309149,,258217,141926,FGC 2373,34.54,,81.0,Tully-Fisher,2000BSAO...50....5K,,,,,20,
309186,,258243,141941,ESO 532- G 032,32.6,,33.1,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
309187,,258244,141941,ESO 532- G 032,32.62,,33.5,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
309188,,258245,141941,ESO 532- G 032,32.64,,33.7,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
309189,,258246,141941,ESO 532- G 032,32.73,,35.1,Tully-Fisher,2000BSAO...50....5K,,,,,20,
309210,,258262,141947,ESO 146- G 014,31.43,,19.3,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
309212,,258264,141947,ESO 146- G 014,31.45,,19.5,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
309213,,258265,141947,ESO 146- G 014,31.46,,19.6,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
309214,,258266,141947,ESO 146- G 014,31.54,,20.4,Tully-Fisher,2000BSAO...50....5K,,,,,20,
309349,,258374,141989,UGC 11952,34.47,,78.2,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
309350,,258375,141989,UGC 11952,34.49,,79.2,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
309351,,258376,141989,UGC 11952,34.51,,79.7,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
309352,,258377,141989,UGC 11952,34.79,,90.8,Tully-Fisher,2000BSAO...50....5K,,,,,20,
309487,,258466,142019,ESO 533- G 004,33.55,,51.2,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
309488,,258467,142019,ESO 533- G 004,33.55,,51.3,Tully-Fisher,2000BSAO...50....5K,,,,,20,
309489,,258468,142019,ESO 533- G 004,33.57,,51.6,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
309490,,258469,142019,ESO 533- G 004,33.57,,51.9,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
309506,,258484,142028,ESO 404- G 045,33.57,,51.7,Tully-Fisher,2000BSAO...50....5K,,,,,20,
309507,,258485,142028,ESO 404- G 045,33.92,,60.8,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
309508,,258486,142028,ESO 404- G 045,33.94,,61.4,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
309509,,258487,142028,ESO 404- G 045,33.96,,62.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
309782,R,258647,142071,ESO 467- G 027,33.65,,53.7,Tully-Fisher,2005Ap&SS.298..577R,,,,,25,I
309785,R,258650,142071,ESO 467- G 027,33.93,,61.1,Tully-Fisher,2005Ap&SS.298..577R,,,,,25,B
309892,,258710,142079,UGC 11961,33.97,,62.2,Tully-Fisher,2011A&A...531A..87I,,,70.0,,31,"H, 2MASS, Malmquist corr."
309893,,258711,142079,UGC 11961,33.97,,62.2,Tully-Fisher,2011A&A...531A..87I,,,70.0,,31,"H, UH88/IRSF/2MASS, Malmquist corr."
309901,,258719,142079,UGC 11961,34.54,,81.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
309902,,258720,142079,UGC 11961,34.56,,81.5,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
309903,,258721,142079,UGC 11961,34.56,,81.7,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
309922,,258735,142083,FGC 2376,35.59,,131.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
309923,,258736,142083,FGC 2376,35.62,,133.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
309924,,258737,142083,FGC 2376,35.63,,134.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
309925,,258738,142083,FGC 2376,35.69,,137.0,Tully-Fisher,2000BSAO...50....5K,,,,,20,
310032,,258804,142091,IC 5176,32.29,,28.7,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
310033,,258805,142091,IC 5176,32.3,,28.9,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
310034,,258806,142091,IC 5176,32.31,,28.9,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
310037,,258809,142091,IC 5176,32.37,,29.8,Tully-Fisher,2000BSAO...50....5K,,,,,20,
310233,,258927,142122,UGC 11964,31.85,,23.4,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
310234,,258928,142122,UGC 11964,31.87,,23.6,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
310235,,258929,142122,UGC 11964,31.87,,23.7,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
310239,,258933,142122,UGC 11964,33.06,,40.9,Tully-Fisher,2000BSAO...50....5K,,,,,20,
310262,,258949,142128,UGC 11967,34.16,,67.8,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
310263,,258950,142128,UGC 11967,34.17,,68.2,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
310264,,258951,142128,UGC 11967,34.17,,68.3,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
310265,,258952,142128,UGC 11967,34.22,,69.9,Tully-Fisher,2000BSAO...50....5K,,,,,20,
310338,,259000,142149,FGC 2381,35.81,,145.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
310339,,259001,142149,FGC 2381,35.83,,147.0,Tully-Fisher,2000BSAO...50....5K,,,,,20,
310340,,259002,142149,FGC 2381,35.83,,147.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
310341,,259003,142149,FGC 2381,35.85,,148.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
310419,,259049,142163,ESO 237- G 049,32.73,,35.1,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
310420,,259050,142163,ESO 237- G 049,32.74,,35.3,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
310422,,259052,142163,ESO 237- G 049,32.75,,35.5,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
310424,,259054,142163,ESO 237- G 049,32.81,,36.4,Tully-Fisher,2000BSAO...50....5K,,,,,20,
310823,,259300,142221,ESO 289- G 010,33.04,,40.5,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
310825,,259302,142221,ESO 289- G 010,33.05,,40.7,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
310826,,259303,142221,ESO 289- G 010,33.06,,41.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
310829,,259306,142221,ESO 289- G 010,33.16,,42.9,Tully-Fisher,2000BSAO...50....5K,,,,,20,
311259,,259588,142344,UGC 11982,34.32,,73.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
311260,,259589,142344,UGC 11982,34.32,,73.2,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
311261,,259590,142344,UGC 11982,34.33,,73.4,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
311308,,259624,142363,FGC 2402,37.07,,260.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
311309,,259625,142363,FGC 2402,37.1,,264.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
311310,,259626,142363,FGC 2402,37.13,,267.0,Tully-Fisher,2000BSAO...50....5K,,,,,20,
311311,,259627,142363,FGC 2402,37.14,,268.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
311442,,259729,142419,UGC 11993,34.84,,93.0,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole
311443,,259730,142419,UGC 11993,34.85,,93.1,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
311444,,259731,142419,UGC 11993,34.85,,93.2,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
311467,,259750,142431,UGC 11994,33.87,,59.5,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole
311468,,259751,142431,UGC 11994,33.87,,59.5,Tully-Fisher,2010Ap&SS.325..163P,,,,,30,Dipole + Quadrupole + Octopole
